USERID;AGE;GENDER;PROVINCE;AGE_BUCKETS;RACE
809924;52;male;Western Cape;Adults;black
809931;34;male;Gauteng;Youth;black
809934;38;male;Western Cape;Adults;black
809935;27;male;Gauteng;Youth;coloured
809942;15;male;Kwazulu Natal;Teens;black
809946;57;male;Gauteng;Seniors;black
809950;33;male;North West;Youth;black
809965;10;female;Limpopo;Kids;black
809970;23;female;Gauteng;Youth;black
809971;23;male;North West;Youth;black
809972;41;male;Gauteng;Adults;black
809974;0;Unknown;Unknown;Infant;Unknown
809980;28;male;Kwazulu Natal;Youth;indian_asian
809981;36;male;Eastern Cape;Adults;black
809982;35;male;Gauteng;Youth;white
809986;34;male;North West;Youth;indian_asian
809988;30;male;Gauteng;Youth;black
809993;11;male;Limpopo;Kids;white
809995;30;male;Kwazulu Natal;Youth;black
810000;27;male;Gauteng;Youth;black
810003;24;male;Gauteng;Youth;indian_asian
810004;19;male;Northern Cape;Teens;coloured
810005;32;male;Mpumalanga;Youth;black
810007;26;male;Western Cape;Youth;coloured
810011;32;male;Kwazulu Natal;Youth;black
810013;45;male;Western Cape;Adults;Unknown
810015;36;male;Western Cape;Adults;indian_asian
810039;26;female;Kwazulu Natal;Youth;black
810041;30;male;Kwazulu Natal;Youth;black
810042;31;male;Gauteng;Youth;black
810044;32;male;Mpumalanga;Youth;coloured
810047;46;female;Mpumalanga;Adults;black
810051;22;female;Gauteng;Youth;indian_asian
810052;20;male;Limpopo;Youth;indian_asian
810063;28;male;Eastern Cape;Youth;coloured
810066;22;male;Gauteng;Youth;black
810068;40;male;Limpopo;Adults;black
810075;40;male;Kwazulu Natal;Adults;black
810077;57;male;Northern Cape;Seniors;coloured
810079;30;male;Gauteng;Youth;black
810080;10;male;Gauteng;Kids;black
810081;43;male;Gauteng;Adults;coloured
810087;19;female;Limpopo;Teens;black
810088;29;male;Eastern Cape;Youth;black
810092;41;male;Kwazulu Natal;Adults;Unknown
810095;41;female;Gauteng;Adults;white
810099;25;male;Kwazulu Natal;Youth;indian_asian
810100;19;male;Limpopo;Teens;indian_asian
810104;24;male;Limpopo;Youth;black
810105;43;male;Gauteng;Adults;Unknown
810106;29;male;Gauteng;Youth;indian_asian
810110;51;male;Gauteng;Adults;black
810113;27;male;Eastern Cape;Youth;coloured
810117;32;male;Western Cape;Youth;coloured
810118;49;male;Western Cape;Adults;black
810119;19;male;Gauteng;Teens;black
810121;44;male;Western Cape;Adults;coloured
810126;20;female;North West;Youth;white
810131;30;male;North West;Youth;black
810135;24;male;Limpopo;Youth;black
810144;28;male;Western Cape;Youth;black
810145;31;male;Limpopo;Youth;black
810151;28;male;Eastern Cape;Youth;black
810157;44;male;Western Cape;Adults;Unknown
810164;34;male;Mpumalanga;Youth;black
810167;33;female;Gauteng;Youth;black
810168;32;male;Gauteng;Youth;black
810169;31;male;Eastern Cape;Youth;white
810175;30;male;Eastern Cape;Youth;coloured
810176;24;male;Limpopo;Youth;indian_asian
810186;21;female;North West;Youth;black
810187;42;male;Gauteng;Adults;coloured
810189;49;male;Limpopo;Adults;indian_asian
810194;39;male;Eastern Cape;Adults;black
810197;27;male;Gauteng;Youth;coloured
810198;51;male;Western Cape;Adults;white
810204;40;male;Gauteng;Adults;black
810205;31;male;Gauteng;Youth;indian_asian
810210;42;male;Mpumalanga;Adults;black
810215;41;male;Mpumalanga;Adults;black
810224;45;male;Gauteng;Adults;black
810226;24;male;North West;Youth;black
810231;47;male;Gauteng;Adults;black
810235;36;male;Gauteng;Adults;indian_asian
810240;0;Unknown;Unknown;Infant;Unknown
810243;24;male;North West;Youth;black
